1Chr 1:1 man/mankind [שֵׁת] Enosh
1Chr 1:2 [קֵינָן] [מַהֲלַלְאֵל] [יָרֶד] | [KJV:] Kenan, Mahalaleel, Jered,
1Chr 15:2 then [he] said [דָּוִיד] not [לָשֵׂאת] [with] [אֲרוֹן] [הָאֱלֹהִים] [כִּי] if [הַלְוִיִּם] [כִּי] [בָם] [בָּחַר] YHWH/[the] LORD [לָשֵׂאת] [with] [אֲרוֹן] YHWH/[the] LORD [וּלְשָׁרְתוֹ] until eternity/forever | [KJV:] Then David said, None ought to carry the ark of God but the Levites: for them hath the Lord chosen to carry the ark of God, and to minister unto him for ever.
1Chr 15:3 [וַיַּקְהֵל] [דָּוִיד] [with] [כָּל] [יִשְׂרָאֵל] to/toward [יְרוּשָׁלִָם] [לְהַעֲלוֹת] [with] [אֲרוֹן] YHWH/[the] LORD to/toward [מְקוֹמוֹ] [אֲשֶׁר] [הֵכִין] to him | [KJV:] And David gathered all Israel together to Jerusalem, to bring up the ark of the Lord unto his place, which he had prepared for it.
1Chr 15:4 [וַיֶּאֱֹף] [דָּוִיד] [with] [בְּנֵי] Aaron and [with/acc] [הַלְוִיִּם] | [KJV:] And David assembled the children of Aaron, and the Levites:
1Chr 15:5 to/for sons of [קְהָת] [אוּרִיאֵל] [הַשָּׂר] [וְאֶחָיו] hundred [וְעֶשְׂרִים] | [KJV:] Of the sons of Kohath; Uriel the chief, and his brethren an hundred and twenty:
1Chr 15:6 to/for sons of [מְרָרִי] [עֲשָׂיָה] [הַשָּׂר] [וְאֶחָיו] [מָאתַיִם] [וְעֶשְׂרִים] | [KJV:] Of the sons of Merari; Asaiah the chief, and his brethren two hundred and twenty:
1Chr 15:7 to/for sons of [גֵּרְשׁוֹם] [יוֹאֵל] [הַשָּׂר] [וְאֶחָיו] hundred [וּשְׁלֹשִׁים] | [KJV:] Of the sons of Gershom; Joel the chief and his brethren an hundred and thirty:
1Chr 15:8 to/for sons of [אֱלִיצָָן] [שְׁמַעְיָה] [הַשָּׂר] [וְאֶחָיו] [מָאתָיִם] | [KJV:] Of the sons of Elizaphan; Shemaiah the chief, and his brethren two hundred:
1Chr 15:9 to/for sons of Hebron [אֱלִיאֵל] [הַשָּׂר] [וְאֶחָיו] [שְׁמוֹנִים]
1Chr 15:10 to/for sons of [עֻזִּיאֵל] [עַמִּינָדָב] [הַשָּׂר] [וְאֶחָיו] hundred [וּשְׁנֵים] [עָשָׂר] | [KJV:] Of the sons of Uzziel; Amminadab the chief, and his brethren an hundred and twelve.
1Chr 15:11 [וַיִּקְרָא] [דָוִיד] [לְצָדוֹק] [וּלְאֶבְיָתָר] [הַכֹּהֲנִים] [וְלַלְוִיִּם] [לְאוּרִיאֵל] [עֲשָׂיָה] [וְיוֹאֵל] [שְׁמַעְיָה] [וֶאֱלִיאֵל] [וְעַמִּינָדָב] | [KJV:] And David called for Zadok and Abiathar the priests, and for the Levites, for Uriel, Asaiah, and Joel, Shemaiah, and Eliel, and Amminadab,
1Chr 15:12 [וַיֹּאמֶר] to them [אַתֶּם] [רָאשֵׁי] [הָאָבוֹת] [לַלְוִיִּם] [הִתְקַדְּשׁוּ] [אַתֶּם] [וַאֲחֵיכֶם] [וְהַעֲלִיתֶם] [acc] [אֲרוֹן] YHWH/[the] LORD God of [יִשְׂרָאֵל] to/toward [הֲכִינוֹתִי] to him | [KJV:] And said unto them, Ye are the chief of the fathers of the Levites: sanctify yourselves, both ye and your brethren, that ye may bring up the ark of the Lord God of Israel unto the place that I have prepared for it.
1Chr 15:13 [כִּי] [לְמַבָּרִאשׁוֹנָה] not [אַתֶּם] [ָּרַץ] YHWH/[the] LORD our God [בָּנוּ] [כִּי] not [דְרַשְׁנֻהוּ] [כַּמִּשְָּׁט] | [KJV:] For because ye did it not at the first, the Lord our God made a breach upon us, for that we sought him not after the due order.
1Chr 15:14 [וַיִּתְקַדְּשׁוּ] [הַכֹּהֲנִים] [וְהַלְוִיִּם] [לְהַעֲלוֹת] [with] [אֲרוֹן] YHWH/[the] LORD God of [יִשְׂרָאֵל] | [KJV:] So the priests and the Levites sanctified themselves to bring up the ark of the Lord God of Israel.
1Chr 15:15 [וַיִּשְׂאוּ] sons of [הַלְוִיִּם] [acc] [אֲרוֹן] [הָאֱלֹהִים] [כַּאֲשֶׁר] [צִוָּה] [מֹשֶׁה] [כִּדְבַר] YHWH/[the] LORD [בִּכְתֵָם] [בַּמֹּטוֹת] upon them | [KJV:] And the children of the Levites bare the ark of God upon their shoulders with the staves thereon, as Moses commanded according to the word of the Lord.
1Chr 15:16 [וַיֹּאמֶר] [דָּוִיד] [לְשָׂרֵי] [הַלְוִיִּם] [לְהַעֲמִיד] [with] [אֲחֵיהֶם] [הַמְשֹׁרְרִים] [בִּכְלֵי] [שִׁיר] [נְבָלִים] [וְכִנֹּרוֹת] [וּמְצִלְתָּיִם] [מַשְׁמִיעִים] [לְהָרִים] [בְּקוֹל] [לְשִׂמְחָה] | [KJV:] And David spake to the chief of the Levites to appoint their brethren to be the singers with instruments of musick, psalteries and harps and cymbals, sounding, by lifting up the voice with joy.
1Chr 15:17 [וַיַּעֲמִידוּ] [הַלְוִיִּם] [acc] [הֵימָן] [בֶּן] [יוֹאֵל] [וּמִן] [אֶחָיו] [אָָף] [בֶּן] [בֶּרֶכְיָהוּ] [וּמִן] [בְּנֵי] [מְרָרִי] [אֲחֵיהֶם] [אֵיתָן] [בֶּן] [קוּשָׁיָהוּ] | [KJV:] So the Levites appointed Heman the son of Joel; and of his brethren, Asaph the son of Berechiah; and of the sons of Merari their brethren, Ethan the son of Kushaiah;
1Chr 15:18 [וְעִמָּהֶם] [אֲחֵיהֶם] [הַמִּשְׁנִים] [זְכַרְיָהוּ] [בֵּן] [וְיַעֲזִיאֵל] [וּשְׁמִירָמוֹת] [וִיחִיאֵל] [וְעֻנִּי] [אֱלִיאָב] [וּבְנָיָהוּ] [וּמַעֲשֵׂיָהוּ] [וּמַתִּתְיָהוּ] [וֶאֱלִיְלֵהוּ] [וּמִקְנֵיָהוּ] [וְעֹבֵד] [אֱדֹם] [וִיעִיאֵל] [הַשֹּׁעֲרִים] | [KJV:] And with them their brethren of the second degree, Zechariah, Ben, and Jaaziel, and Shemiramoth, and Jehiel, and Unni, Eliab, and Benaiah, and Maaseiah, and Mattithiah, and Elipheleh, and Mikneiah, and Obededom, and Jeiel, the porters.
1Chr 15:19 [וְהַמְשֹׁרְרִים] [הֵימָן] [אָָף] [וְאֵיתָן] [בִּמְצִלְתַּיִם] [נְחֹשֶׁת] [לְהַשְׁמִיעַ] | [KJV:] So the singers, Heman, Asaph, and Ethan, were appointed to sound with cymbals of brass;
1Chr 15:20 [וּזְכַרְיָה] [וַעֲזִיאֵל] [וּשְׁמִירָמוֹת] [וִיחִיאֵל] [וְעֻנִּי] [וֶאֱלִיאָב] [וּמַעֲשֵׂיָהוּ] [וּבְנָיָהוּ] [בִּנְבָלִים] upon [עֲלָמוֹת] | [KJV:] And Zechariah, and Aziel, and Shemiramoth, and Jehiel, and Unni, and Eliab, and Maaseiah, and Benaiah, with psalteries on Alamoth;
1Chr 15:21 [וּמַתִּתְיָהוּ] [וֶאֱלִיְלֵהוּ] [וּמִקְנֵיָהוּ] [וְעֹבֵד] [אֱדֹם] [וִיעִיאֵל] [וַעֲזַזְיָהוּ] [בְּכִנֹּרוֹת] upon [הַשְּׁמִינִית] [לְנַצֵּחַ] | [KJV:] And Mattithiah, and Elipheleh, and Mikneiah, and Obededom, and Jeiel, and Azaziah, with harps on the Sheminith to excel.
1Chr 15:22 [וּכְנַנְיָהוּ] [שַׂר] [הַלְוִיִּם] [בְּמַשָּׂא] [יָֹר] [בַּמַּשָּׂא] [כִּי] [מֵבִין] he | [KJV:] And Chenaniah, chief of the Levites, was for song: he instructed about the song, because he was skilful.
1Chr 15:23 [וּבֶרֶכְיָה] [וְאֶלְקָנָה] [שֹׁעֲרִים] [לָאָרוֹן] | [KJV:] And Berechiah and Elkanah were doorkeepers for the ark.
1Chr 15:24 [וּשְׁבַנְיָהוּ] [וְיוֹשָָׁט] [וּנְתַנְאֵל] [וַעֲמָשַׂי] [וּזְכַרְיָהוּ] [וּבְנָיָהוּ] [וֶאֱלִיעֶזֶר] [הַכֹּהֲנִים] [מַחֲצֹצְרִים] [בַּחֲצֹצְרוֹת] [לְִנֵי] [אֲרוֹן] [הָאֱלֹהִים] [וְעֹבֵד] [אֱדֹם] [וִיחִיָּה] [שֹׁעֲרִים] [לָאָרוֹן] | [KJV:] And Shebaniah, and Jehoshaphat, and Nethaneel, and Amasai, and Zechariah, and Benaiah, and Eliezer, the priests, did blow with the trumpets before the ark of God: and Obededom and Jehiah were doorkeepers for the ark.
1Chr 15:25 and there was [דָוִיד] [וְזִקְנֵי] [יִשְׂרָאֵל] [וְשָׂרֵי] [הָאֲלִָים] [הַהֹלְכִים] [לְהַעֲלוֹת] [with] [אֲרוֹן] [בְּרִית] YHWH/[the] LORD from [בֵּית] [עֹבֵד] [אֱדֹם] [בְּשִׂמְחָה] | [KJV:] So David, and the elders of Israel, and the captains over thousands, went to bring up the ark of the covenant of the Lord out of the house of Obededom with joy.
1Chr 15:26 and there was [בֶּעְזֹר] [הָאֱלֹהִים] [with] [הַלְוִיִּם] [נֹשְׂאֵי] [אֲרוֹן] [בְּרִית] YHWH/[the] LORD [וַיִּזְבְּחוּ] [שִׁבְעָה] [ָרִים] [וְשִׁבְעָה] [אֵילִים] | [KJV:] And it came to pass, when God helped the Levites that bare the ark of the covenant of the Lord, that they offered seven bullocks and seven rams.
1Chr 15:27 [וְדָוִיד] [מְכֻרְבָּל] [בִּמְעִיל] [בּוּץ] and all [הַלְוִיִּם] [הַנֹּשְׂאִים] [with] [הָאָרוֹן] [וְהַמְשֹׁרְרִים] [וּכְנַנְיָה] [הַשַּׂר] [הַמַּשָּׂא] [הַמְשֹׁרְרִים] and upon [דָּוִיד] [אֵוֹד] [בָּד] | [KJV:] And David was clothed with a robe of fine linen, and all the Levites that bare the ark, and the singers, and Chenaniah the master of the song with the singers: David also had upon him an ephod of linen.
1Chr 15:28 and all [יִשְׂרָאֵל] [מַעֲלִים] [with] [אֲרוֹן] [בְּרִית] YHWH/[the] LORD [בִּתְרוּעָה] [וּבְקוֹל] [שׁוָֹר] [וּבַחֲצֹצְרוֹת] [וּבִמְצִלְתָּיִם] [מַשְׁמִעִים] [בִּנְבָלִים] [וְכִנֹּרוֹת] | [KJV:] Thus all Israel brought up the ark of the covenant of the Lord with shouting, and with sound of the cornet, and with trumpets, and with cymbals, making a noise with psalteries and harps.
1Chr 15:29 and there was [אֲרוֹן] [בְּרִית] YHWH/[the] LORD [בָּא] until city [דָּוִיד] [וּמִיכַל] [בַּת] [שָׁאוּל] [נִשְׁקְָה] [בְּעַד] [הַחַלּוֹן] [וַתֵּרֶא] [with] [הַמֶּלֶךְ] [דָּוִיד] [מְרַקֵּד] [וּמְשַׂחֵק] [וַתִּבֶז] to him [בְּלִבָּהּ] | [KJV:] And it came to pass, as the ark of the covenant of the Lord came to the city of David, that Michal, the daughter of Saul looking out at a window saw king David dancing and playing: and she despised him in her heart.
1Chr 16:1 [וַיָּבִיאוּ] [with] [אֲרוֹן] [הָאֱלֹהִים] [וַיַּצִּיגוּ] him [בְּתוֹךְ] [הָאֹהֶל] [אֲשֶׁר] [he] stretched to him [דָּוִיד] [וַיַּקְרִיבוּ] [עֹלוֹת] [וּשְׁלָמִים] [לְִנֵי] [הָאֱלֹהִים] | [KJV:] So they brought the ark of God, and set it in the midst of the tent that David had pitched for it: and they offered burnt sacrifices and peace offerings before God.
1Chr 16:2 [וַיְכַל] [דָּוִיד] [מֵהַעֲלוֹת] the burnt offering [וְהַשְּׁלָמִים] [וַיְבָרֶךְ] [with] the people [בְּשֵׁם] YHWH/[the] LORD
1Chr 16:3 [וַיְחַלֵּק] to all man [יִשְׂרָאֵל] [מֵאִישׁ] and until [אִשָּׁה] [לְאִישׁ] [כִּכַּר] bread [וְאֶשְָּׁר] [וַאֲשִׁישָׁה] | [KJV:] And he dealt to every one of Israel, both man and woman, to every one a loaf of bread, and a good piece of flesh, and a flagon of wine.
1Chr 16:4 [וַיִּתֵּן] [לְִנֵי] [אֲרוֹן] YHWH/[the] LORD from [הַלְוִיִּם] [מְשָׁרְתִים] [וּלְהַזְכִּיר] [וּלְהוֹדוֹת] [וּלְהַלֵּל] to YHWH God of [יִשְׂרָאֵל] | [KJV:] And he appointed certain of the Levites to minister before the ark of the Lord, and to record, and to thank and praise the Lord God of Israel:
1Chr 16:5 [אָָף] [הָרֹאשׁ] [וּמִשְׁנֵהוּ] [זְכַרְיָה] [יְעִיאֵל] [וּשְׁמִירָמוֹת] [וִיחִיאֵל] [וּמַתִּתְיָה] [וֶאֱלִיאָב] [וּבְנָיָהוּ] [וְעֹבֵד] [אֱדֹם] [וִיעִיאֵל] [בִּכְלֵי] [נְבָלִים] [וּבְכִנֹּרוֹת] [וְאָָף] [בַּמְצִלְתַּיִם] [מַשְׁמִיעַ] | [KJV:] Asaph the chief, and next to him Zechariah, Jeiel, and Shemiramoth, and Jehiel, and Mattithiah, and Eliab, and Benaiah, and Obededom: and Jeiel with psalteries and with harps; but Asaph made a sound with cymbals;
1Chr 16:6 [וּבְנָיָהוּ] [וְיַחֲזִיאֵל] [הַכֹּהֲנִים] [בַּחֲצֹצְרוֹת] [תָּמִיד] [לְִנֵי] [אֲרוֹן] [בְּרִית] [הָאֱלֹהִים] | [KJV:] Benaiah also and Jahaziel the priests with trumpets continually before the ark of the covenant of God.
1Chr 16:7 [בַּיּוֹם] that then [he] gave [דָּוִיד] [בָּרֹאשׁ] [לְהֹדוֹת] to YHWH [בְּיַד] [אָָף] [וְאֶחָיו] | [KJV:] Then on that day David delivered first this psalm to thank the Lord into the hand of Asaph and his brethren.
1Chr 16:8 [הוֹדוּ] to YHWH [קִרְאוּ] [בִשְׁמוֹ] [הוֹדִיעוּ] [בָעַמִּים] [עֲלִילֹתָיו] | [KJV:] Give thanks unto the Lord, call upon his name, make known his deeds among the people.
1Chr 16:9 [שִׁירוּ] to him [זַמְּרוּ] to him [שִׂיחוּ] [בְּכָל] [נְִלְאֹתָיו] | [KJV:] Sing unto him, sing psalms unto him, talk ye of all his wondrous works.
1Chr 16:10 [הִתְהַלְלוּ] [בְּשֵׁם] [קָדְשׁוֹ] [יִשְׂמַח] heart [מְבַקְשֵׁי] YHWH/[the] LORD | [KJV:] Glory ye in his holy name: let the heart of them rejoice that seek the Lord.
1Chr 16:11 [דִּרְשׁוּ] YHWH/[the] LORD [וְעֻזּוֹ] [בַּקְּשׁוּ] [ָנָיו] [תָּמִיד] | [KJV:] Seek the Lord and his strength, seek his face continually.
1Chr 16:12 [זִכְרוּ] [נְִלְאֹתָיו] [אֲשֶׁר] [עָשָׂה] [מְֹתָיו] [וּמִשְְּׁטֵי] [ִיהוּ] | [KJV:] Remember his marvellous works that he hath done, his wonders, and the judgments of his mouth;
1Chr 16:13 [זֶרַע] [יִשְׂרָאֵל] [עַבְדּוֹ] [בְּנֵי] Jacob [בְּחִירָיו] | [KJV:] O ye seed of Israel his servant, ye children of Jacob, his chosen ones.
1Chr 16:14 he YHWH/[the] LORD our God [בְּכָל] the earth/land [מִשְָּׁטָיו]
1Chr 16:15 [זִכְרוּ] forever [בְּרִיתוֹ] [דָּבָר] [צִוָּה] [לְאֶלֶף] [דּוֹר] | [KJV:] Be ye mindful always of his covenant; the word which he commanded to a thousand generations;
1Chr 16:16 [אֲשֶׁר] [כָּרַת] [with] Abraham [וּשְׁבוּעָתוֹ] [לְיִצְחָק] | [KJV:] Even of the covenant which he made with Abraham, and of his oath unto Isaac;
1Chr 16:17 [וַיַּעֲמִידֶהָ] [לְיַעֲקֹב] [לְחֹק] [לְיִשְׂרָאֵל] [בְּרִית] eternity/forever | [KJV:] And hath confirmed the same to Jacob for a law, and to Israel for an everlasting covenant,
1Chr 16:18 to say to you [אֶתֵּן] land [כְּנָעַן] [חֶבֶל] [נַחֲלַתְכֶם]
1Chr 16:19 [בִּהְיוֹתְכֶם] [מְתֵי] [מְִָּר] [כִּמְעַט] [וְגָרִים] [בָּהּ] | [KJV:] When ye were but few, even a few, and strangers in it.
1Chr 16:20 [וַיִּתְהַלְּכוּ] [מִגּוֹי] to/toward nation [וּמִמַּמְלָכָה] to/toward people [אַחֵר]
1Chr 16:21 not [הִנִּיחַ] [לְאִישׁ] [לְעָשְׁקָם] [וַיּוֹכַח] upon them [מְלָכִים] | [KJV:] He suffered no man to do them wrong: yea, he reproved kings for their sakes,
1Chr 16:22 not [imperative] [תִּגְּעוּ] [בִּמְשִׁיחָי] [וּבִנְבִיאַי] not [imperative] [תָּרֵעוּ] | [KJV:] Saying, Touch not mine anointed, and do my prophets no harm.
1Chr 16:23 [שִׁירוּ] to YHWH [כָּל] the earth/land [בַּשְּׂרוּ] [מִיּוֹם] to/toward day [יְשׁוּעָתוֹ]
1Chr 16:24 [ְַּרוּ] [בַגּוֹיִם] [with] [כְּבוֹדוֹ] [בְּכָל] [הָעַמִּים] [נְִלְאֹתָיו] | [KJV:] Declare his glory among the heathen; his marvellous works among all nations.
1Chr 16:25 [כִּי] [גָדוֹל] YHWH/[the] LORD [וּמְהֻלָּל] very [וְנוֹרָא] he upon [כָּל] God
1Chr 16:26 [כִּי] [כָּל] God of [הָעַמִּים] [אֱלִילִים] [וַיהוָה] [שָׁמַיִם] [עָשָׂה] | [KJV:] For all the gods of the people are idols: but the Lord made the heavens.
1Chr 16:27 [הוֹד] [וְהָדָר] [לְָנָיו] [עֹז] [וְחֶדְוָה] [בִּמְקֹמוֹ] | [KJV:] Glory and honour are in his presence; strength and gladness are in his place.
1Chr 16:28 [הָבוּ] to YHWH [מִשְְּׁחוֹת] [עַמִּים] [הָבוּ] to YHWH [כָּבוֹד] [וָעֹז] | [KJV:] Give unto the Lord, ye kindreds of the people, give unto the Lord glory and strength.
1Chr 16:29 [הָבוּ] to YHWH [כְּבוֹד] [שְׁמוֹ] [שְׂאוּ] grain offering [וּבֹאוּ] [לְָנָיו] [הִשְׁתַּחֲווּ] to YHWH [בְּהַדְרַת] holy
1Chr 16:30 [חִילוּ] [מִלְָּנָיו] [כָּל] the earth/land [אַף] [תִּכּוֹן] [תֵּבֵל] [בַּל] [תִּמּוֹט] | [KJV:] Fear before him, all the earth: the world also shall be stable, that it be not moved.
1Chr 16:31 [יִשְׂמְחוּ] [הַשָּׁמַיִם] [וְתָגֵל] the earth/land [וְיֹאמְרוּ] [בַגּוֹיִם] YHWH/[the] LORD [מָלָךְ] | [KJV:] Let the heavens be glad, and let the earth rejoice: and let men say among the nations, The Lord reigneth.
1Chr 16:32 [יִרְעַם] [הַיָּם] [וּמְלוֹאוֹ] [יַעֲלֹץ] [הַשָּׂדֶה] and all [אֲשֶׁר] in him/it | [KJV:] Let the sea roar, and the fulness thereof: let the fields rejoice, and all that is therein.
1Chr 16:33 then [יְרַנְּנוּ] trees of [הַיָּעַר] [מִלְִּנֵי] YHWH/[the] LORD [כִּי] [בָא] [לִשְּׁוֹט] [with] the earth/land
1Chr 16:34 [הוֹדוּ] to YHWH [כִּי] good [כִּי] forever [חְַדּוֹ]
1Chr 16:35 [וְאִמְרוּ] [הוֹשִׁיעֵנוּ] God of [יִשְׁעֵנוּ] [וְקַבְּצֵנוּ] [וְהַצִּילֵנוּ] from [הַגּוֹיִם] [לְהֹדוֹת] [לְשֵׁם] [קָדְשֶׁךָ] [לְהִשְׁתַּבֵּחַ] [בִּתְהִלָּתֶךָ] | [KJV:] And say ye, Save us, O God of our salvation, and gather us together, and deliver us from the heathen, that we may give thanks to thy holy name, and glory in thy praise.
1Chr 16:36 [בָּרוּךְ] YHWH/[the] LORD God of [יִשְׂרָאֵל] from [הָעוֹלָם] and until [הָעֹלָם] [וַיֹּאמְרוּ] [כָל] the people [אָמֵן] [וְהַלֵּל] to YHWH
1Chr 16:37 [וַיַּעֲזָב] [שָׁם] [לְִנֵי] [אֲרוֹן] [בְּרִית] YHWH/[the] LORD [לְאָָף] [וּלְאֶחָיו] [לְשָׁרֵת] [לְִנֵי] [הָאָרוֹן] [תָּמִיד] [לִדְבַר] day [בְּיוֹמוֹ] | [KJV:] So he left there before the ark of the covenant of the Lord Asaph and his brethren, to minister before the ark continually, as every day's work required:
1Chr 16:38 [וְעֹבֵד] [אֱדֹם] [וַאֲחֵיהֶם] [שִׁשִּׁים] [וּשְׁמוֹנָה] [וְעֹבֵד] [אֱדֹם] [בֶּן] [יְדִיתוּן] [וְחָֹה] [לְשֹׁעֲרִים] | [KJV:] And Obededom with their brethren, threescore and eight; Obededom also the son of Jeduthun and Hosah to be porters:
1Chr 16:39 and [with/acc] [צָדוֹק] [הַכֹּהֵן] [וְאֶחָיו] [הַכֹּהֲנִים] [לְִנֵי] [מִשְׁכַּן] YHWH/[the] LORD [בַּבָּמָה] [אֲשֶׁר] [בְּגִבְעוֹן] | [KJV:] And Zadok the priest, and his brethren the priests, before the tabernacle of the Lord in the high place that was at Gibeon,
1Chr 16:40 [לְהַעֲלוֹת] [עֹלוֹת] to YHWH upon [מִזְבַּח] the burnt offering [תָּמִיד] [לַבֹּקֶר] [וְלָעָרֶב] [וּלְכָל] [הַכָּתוּב] [בְּתוֹרַת] YHWH/[the] LORD [אֲשֶׁר] [צִוָּה] upon [יִשְׂרָאֵל] | [KJV:] To offer burnt offerings unto the Lord upon the altar of the burnt offering continually morning and evening, and to do according to all that is written in the law of the Lord, which he commanded Israel;
1Chr 16:41 [וְעִמָּהֶם] [הֵימָן] [וִידוּתוּן] [וּשְׁאָר] [הַבְּרוּרִים] [אֲשֶׁר] [נִקְּבוּ] [בְּשֵׁמוֹת] [לְהֹדוֹת] to YHWH [כִּי] forever [חְַדּוֹ] | [KJV:] And with them Heman and Jeduthun, and the rest that were chosen, who were expressed by name, to give thanks to the Lord, because his mercy endureth for ever;
1Chr 16:42 [וְעִמָּהֶם] [הֵימָן] [וִידוּתוּן] [חֲצֹצְרוֹת] [וּמְצִלְתַּיִם] [לְמַשְׁמִיעִים] [וּכְלֵי] [שִׁיר] [הָאֱלֹהִים] [וּבְנֵי] [יְדוּתוּן] [לַשָּׁעַר] | [KJV:] And with them Heman and Jeduthun with trumpets and cymbals for those that should make a sound, and with musical instruments of God. And the sons of Jeduthun were porters.
1Chr 16:43 [וַיֵּלְכוּ] [כָל] the people man [לְבֵיתוֹ] [וַיִֹּּב] [דָּוִיד] [לְבָרֵךְ] [with] [בֵּיתוֹ] | [KJV:] And all the people departed every man to his house: and David returned to bless his house.
1Chr 17:1 and there was [כַּאֲשֶׁר] [יָשַׁב] [דָּוִיד] [בְּבֵיתוֹ] [וַיֹּאמֶר] [דָּוִיד] to/toward [נָתָן] [הַנָּבִיא] [הִנֵּה] I [יוֹשֵׁב] [בְּבֵית] [הָאֲרָזִים] [וַאֲרוֹן] [בְּרִית] YHWH/[the] LORD [תַּחַת] [יְרִיעוֹת] | [KJV:] Now it came to pass, as David sat in his house, that David said to Nathan the prophet, Lo, I dwell in an house of cedars, but the ark of the covenant of the Lord remaineth under curtains.
1Chr 17:2 [וַיֹּאמֶר] [נָתָן] to/toward [דָּוִיד] all [אֲשֶׁר] [בִּלְבָבְךָ] [עֲשֵׂה] [כִּי] [הָאֱלֹהִים] [עִמָּךְ] | [KJV:] Then Nathan said unto David, Do all that is in thine heart; for God is with thee.
1Chr 17:3 and there was [בַּלַּיְלָה] that and there was [דְּבַר] God to/toward [נָתָן] to say
1Chr 17:4 [לֵךְ] [וְאָמַרְתָּ] to/toward [דָּוִיד] [עַבְדִּי] [כֹּה] [he] said YHWH/[the] LORD not [אַתָּה] [תִּבְנֶה] [לִּי] [הַבַּיִת] [לָשָׁבֶת] | [KJV:] Go and tell David my servant, Thus saith the Lord, Thou shalt not build me an house to dwell in:
1Chr 17:5 [כִּי] not [יָשַׁבְתִּי] [בְּבַיִת] from today [אֲשֶׁר] [הֶעֱלֵיתִי] [with] [יִשְׂרָאֵל] until today [הַזֶּה] [וָאֶהְיֶה] [מֵאֹהֶל] to/toward tent [וּמִמִּשְׁכָּן] | [KJV:] For I have not dwelt in an house since the day that I brought up Israel unto this day; but have gone from tent to tent, and from one tabernacle to another.
1Chr 17:6 [בְּכֹל] [אֲשֶׁר] [הִתְהַלַּכְתִּי] [בְּכָל] [יִשְׂרָאֵל] [הֲדָבָר] [דִּבַּרְתִּי] [with] [אַחַד] [שְֹׁטֵי] [יִשְׂרָאֵל] [אֲשֶׁר] [צִוִּיתִי] [לִרְעוֹת] [with] [עַמִּי] to say [לָמָּה] not [בְנִיתֶם] to me [בֵּית] [אֲרָזִים] | [KJV:] Wheresoever I have walked with all Israel, spake I a word to any of the judges of Israel, whom I commanded to feed my people, saying, Why have ye not built me an house of cedars?
1Chr 17:7 [וְעַתָּה] [כֹּה] [תֹאמַר] [לְעַבְדִּי] [לְדָוִיד] [כֹּה] [he] said YHWH/[the] LORD of hosts I [לְקַחְתִּיךָ] from [הַנָּוֶה] from after [הַצֹּאן] [לִהְיוֹת] [נָגִיד] upon [עַמִּי] [יִשְׂרָאֵל] | [KJV:] Now therefore thus shalt thou say unto my servant David, Thus saith the Lord of hosts, I took thee from the sheepcote, even from following the sheep, that thou shouldest be ruler over my people Israel:
1Chr 17:8 [וָאֶהְיֶה] [עִמְּךָ] [בְּכֹל] [אֲשֶׁר] [הָלַכְתָּ] [וָאַכְרִית] [with] [כָּל] [אוֹיְבֶיךָ] [מִָּנֶיךָ] [וְעָשִׂיתִי] to you [שֵׁם] [כְּשֵׁם] [הַגְּדוֹלִים] [אֲשֶׁר] [בָּאָרֶץ] | [KJV:] And I have been with thee whithersoever thou hast walked, and have cut off all thine enemies from before thee, and have made thee a name like the name of the great men that are in the earth.
1Chr 17:9 [וְשַׂמְתִּי] [מָקוֹם] [לְעַמִּי] [יִשְׂרָאֵל] [וּנְטַעְתִּיהוּ] [וְשָׁכַן] [תַּחְתָּיו] and not [יִרְגַּז] still/yet and not [יוִֹיוּ] sons of [עַוְלָה] [לְבַלֹּתוֹ] [כַּאֲשֶׁר] [בָּרִאשׁוֹנָה] | [KJV:] Also I will ordain a place for my people Israel, and will plant them, and they shall dwell in their place, and shall be moved no more; neither shall the children of wickedness waste them any more, as at the beginning,
1Chr 17:10 [וּלְמִיָּמִים] [אֲשֶׁר] [צִוִּיתִי] [שְֹׁטִים] upon [עַמִּי] [יִשְׂרָאֵל] [וְהִכְנַעְתִּי] [with] [כָּל] [אוֹיְבֶיךָ] [וָאַגִּד] to you [f] [וּבַיִת] [יִבְנֶה] [לְּךָ] YHWH/[the] LORD | [KJV:] And since the time that I commanded judges to be over my people Israel. Moreover I will subdue all thine enemies. Furthermore I tell thee that the Lord will build thee an house.
1Chr 17:11 and he shall be [כִּי] [מָלְאוּ] [יָמֶיךָ] to go with [אֲבֹתֶיךָ] [וַהֲקִימוֹתִי] [with] [זַרְעֲךָ] [אַחֲרֶיךָ] [אֲשֶׁר] he will be [מִבָּנֶיךָ] [וַהֲכִינוֹתִי] [with] [מַלְכוּתוֹ] | [KJV:] And it shall come to pass, when thy days be expired that thou must go to be with thy fathers, that I will raise up thy seed after thee, which shall be of thy sons; and I will establish his kingdom.
1Chr 17:12 he [יִבְנֶה] [לִּי] [בָּיִת] [וְכֹנַנְתִּי] [with] [כְִּאוֹ] until eternity/forever | [KJV:] He shall build me an house, and I will stablish his throne for ever.
